"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","Phase"
-0.00639709,0.00387431,-0.00156897,0.00092609,-0.00016265,0.0001136,-0.00477057,0.00290046,-0.00118171,0.00085165,-0.0003997,0.00012409,-0.0019596,0.00120022,-0.00047724,-0.00016923,9.38e-06,5.752e-05,-0.00146888,0.00090163,-0.0003594,-0.00012595,-1.02e-06,4.227e-05,0.00764165,0.00094711,0.00570679,0.00094892,0.00234698,0.00017898,0.0017606,0.00013286,'D'
0.00011708,0.00056093,-2.9e-07,0.00062699,-2.15e-05,0.00019721,0.0001144,0.00042118,-7.52e-06,0.00064582,-0.00028585,0.00017646,0.00210135,-0.00106883,0.00050603,-9.648e-05,4.553e-05,2.697e-05,0.0015758,-0.00079977,0.00037877,-6.64e-05,3.673e-05,1.689e-05,0.00057301,0.00065763,0.0004365,0.00072796,0.00241125,0.00011004,0.00180727,7.773e-05,'D'
0.00013635,0.00050834,-6.04e-06,2.709e-05,-5.08e-06,9.473e-05,0.00011995,0.00040028,-1.557e-05,6.825e-05,-6.865e-05,7.449e-05,4.1e-06,-1.119e-05,-1.22e-06,-0.00012764,3.49e-06,-2.18e-05,1.18e-06,-4.45e-06,-1.71e-06,-0.00012289,4.621e-05,-2.17e-05,0.00052634,9.866e-05,0.00041815,0.00012215,1.198e-05,0.00012954,4.91e-06,0.00013307,'D'
0.00584271,-0.00288561,0.00135909,2.595e-05,0.000308,0.0001506,0.00439216,-0.00213113,0.0010075,9.922e-05,0.00015186,0.00011855,0.00184076,-0.00109482,0.00044037,-3.7e-07,0.00010099,1.802e-05,0.00137813,-0.00081658,0.00033002,9.99e-06,7.113e-05,1.421e-05,0.00665666,0.00034383,0.00498476,0.0002167,0.00218654,0.00010259,0.00163553,7.322e-05,'D'
0.00012538,-3.53e-05,-5.38e-06,-0.00022144,0.00049099,0.00012352,9.986e-05,8e-08,-1.167e-05,-0.00014426,0.00036083,9.23e-05,-0.00092215,0.00045973,-0.00022008,-3.99e-05,2.952e-05,-4.37e-06,-0.00069231,0.00034374,-0.00016438,-3.927e-05,3.371e-05,-4.23e-06,0.00013036,0.0005526,0.00010054,0.00039941,0.00105363,4.982e-05,0.00079023,5.193e-05,'D'
0.00013752,-1.819e-05,6.59e-06,-0.00034919,0.00063688,0.0001487,0.00011705,-2.11e-06,3.6e-07,-0.00024773,0.00048123,0.00010844,1.93e-06,2.72e-06,1.9e-06,-2.028e-05,2.316e-05,4e-06,2.73e-06,-3.5e-07,1.91e-06,-1.642e-05,1.911e-05,2.56e-06,0.00013887,0.0007414,0.00011707,0.00055201,3.83e-06,3.104e-05,3.35e-06,2.533e-05,'D'
0.00013964,-1.508e-05,-5.17e-06,-0.00024265,0.00017522,4.05e-05,0.0001294,-8.66e-06,-5.6e-06,-0.0001803,0.00016587,2.25e-05,2.3e-07,3.3e-07,-1.26e-06,1.146e-05,-4.964e-05,-1.163e-05,1.33e-06,-7e-07,-6.4e-07,7.25e-06,-3.391e-05,-9.24e-06,0.00014055,0.00030203,0.00012981,0.00024602,1.33e-06,5.226e-05,1.63e-06,3.589e-05,'D'
-0.00316173,0.00153011,-0.00081686,-0.00016484,-7.767e-05,6.8e-06,-0.00232669,0.00115694,-0.00061457,-0.00011101,-3.825e-05,-4.64e-06,-0.00206335,0.00096574,-0.0005073,4.863e-05,-0.00015806,-2.107e-05,-0.00153505,0.0007285,-0.00038061,4.33e-05,-0.00012758,-1.696e-05,0.00360625,0.00018235,0.00267014,0.00011751,0.00233398,0.00016671,0.00174125,0.00013579,'D'
0.00092726,-5.864e-05,0.00011317,-8.111e-05,-0.00045249,-3.345e-05,0.00074022,-3.299e-05,8.484e-05,-2.279e-05,-0.00034977,-3.485e-05,0.00131903,-0.0005125,0.00030001,2.701e-05,-0.00012091,-1.298e-05,0.00098932,-0.00038385,0.00022561,2.846e-05,-0.00010049,-9.74e-06,0.00093598,0.00046092,0.00074579,0.00035224,0.00144655,0.00012457,0.0010849,0.0001049,'D'
0.00123594,-5.165e-05,0.00016095,-0.00027818,-0.00044977,-1.483e-05,0.0009601,-5.49e-06,0.00012171,-0.00017197,-0.0004499,-2.458e-05,9.957e-05,2.26e-06,1.541e-05,-6.357e-05,8.8e-07,6.01e-06,7.093e-05,8.87e-06,1.189e-05,-4.812e-05,-3.23e-05,3.31e-06,0.00124744,0.00052905,0.0009678,0.00048227,0.00010078,6.386e-05,7.247e-05,5.805e-05,'D'
0.00718752,-0.00282345,0.00157031,-0.01156708,0.00261536,-0.00019831,0.00541082,-0.00203945,0.00117458,-0.00863212,0.00186869,-0.00016287,0.00191987,-0.00089413,0.00045463,-0.00364158,0.00098875,-5.919e-05,0.00143571,-0.00065611,0.00033964,-0.00272908,0.00074793,-4.461e-05,0.00788024,0.01186073,0.0059005,0.00883357,0.00216611,0.00377389,0.00161466,0.00283007,'D'
-0.00014245,0.00014208,-0.00013348,-0.00088008,-0.00124158,0.00014215,-7.704e-05,0.00019805,-0.00010656,-0.00064037,-0.00104096,9.11e-05,-0.00229061,0.00092673,-0.00053243,0.00333969,-0.00120529,0.00010639,-0.00171496,0.00069922,-0.00040036,0.00249742,-0.00090926,7.937e-05,0.00024144,0.00152848,0.00023773,0.00122554,0.00252769,0.00355212,0.0018948,0.00265898,'D'
0.00025347,2.231e-05,-7.773e-05,-0.01119479,0.00244067,-0.00024584,0.00022158,0.00014911,-6.95e-05,-0.00830098,0.0016222,-0.0001982,0.00012771,-3.863e-05,1.798e-05,-0.00332733,0.00118782,-0.00012516,9.633e-05,-1.579e-05,1.195e-05,-0.00247117,0.00085908,-9.332e-05,0.00026606,0.0114604,0.00027597,0.00846033,0.00013464,0.00353521,9.834e-05,0.0026179,'D'
0.00032487,2.551e-05,-7.42e-05,-2.438e-05,9.585e-05,-7.164e-05,0.00028402,0.00015621,-6.792e-05,9.737e-05,-0.00034825,-8.373e-05,2.303e-05,1.03e-06,1.14e-06,0.00360336,-0.0007564,5.619e-05,2.014e-05,2.29e-06,5.1e-07,0.00270915,-0.00063563,3.692e-05,0.00033421,0.00012212,0.00033119,0.00037117,2.308e-05,0.00368232,2.028e-05,0.00278296,'D'
0.00043184,-0.00020595,-7.248e-05,0.00110362,-0.00073886,-8.373e-05,0.00037425,2.935e-05,-6.626e-05,0.00105076,-0.00117725,-6.693e-05,3.451e-05,-7.467e-05,5.6e-07,0.00036387,-0.00026926,-3.9e-06,2.91e-05,-4.092e-05,5.4e-07,0.00030755,-0.00026742,5.42e-06,0.00048389,0.00133075,0.0003812,0.0015794,8.226e-05,0.00045268,5.022e-05,0.00040759,'D'
0.00032007,-0.0005407,-7.081e-05,0.01190387,-0.00413153,0.00030763,0.00030233,-0.00025413,-5.998e-05,0.00913628,-0.00358105,0.00022639,-3.605e-05,-0.00010798,5.4e-07,0.00348395,-0.00109441,0.00012624,-2.32e-05,-9.145e-05,2.03e-06,0.00260823,-0.00077542,9.462e-05,0.00063231,0.01260422,0.00039948,0.00981563,0.00011384,0.00365398,9.436e-05,0.0027227,'D'
0.00072719,-0.00093861,6.841e-05,0.01195635,-0.0045086,0.00043549,0.00058684,-0.00059146,5.246e-05,0.00925048,-0.00372215,0.00034681,0.00012722,-0.00012435,4.35e-05,1.64e-05,-0.00011783,3.996e-05,8.891e-05,-0.00010542,3.514e-05,3.569e-05,-4.409e-05,3.763e-05,0.00118931,0.01278559,0.00083484,0.00997728,0.00018314,0.0001255,0.00014231,6.807e-05,'D'
0.00031746,-0.00039042,4.484e-05,2.996e-05,0.00093247,9.008e-05,0.00025637,-0.00026584,3.919e-05,0.00012035,0.00059527,6.073e-05,-2.927e-05,3.916e-05,-1.68e-06,-0.00085188,0.00038865,-2.467e-05,-2.36e-05,2.326e-05,-9.5e-07,-0.00065215,0.00030839,-2.043e-05,0.00050519,0.00093729,0.00037139,0.00061034,4.891e-05,0.00093668,3.315e-05,0.00072168,'D'
0.00023248,-0.00017709,5.254e-05,-0.00056207,0.00111685,8.96e-05,0.00017469,-0.00012567,4.81e-05,-0.00040214,0.00086487,4.577e-05,-1.371e-05,3.441e-05,1.24e-06,-9.549e-05,2.974e-05,-8e-08,-1.318e-05,2.261e-05,1.44e-06,-8.427e-05,4.348e-05,-2.41e-06,0.00029694,0.00125352,0.0002205,0.00095488,3.706e-05,0.00010001,2.621e-05,9.486e-05,'D'
-0.00019629,7.051e-05,-1.476e-05,-0.00041233,0.00114784,-1.05e-05,-0.00016071,3.206e-05,-1.21e-06,-0.0003298,0.00091549,-2.979e-05,-0.00026798,0.00015475,-4.206e-05,9.359e-05,1.937e-05,-6.257e-05,-0.00020963,9.858e-05,-3.082e-05,4.521e-05,3.164e-05,-4.723e-05,0.00020909,0.0012197,0.00016388,0.00097353,0.0003123,0.00011423,0.00023369,7.263e-05,'D'
-0.00105522,0.00085248,-0.00011033,-0.00065726,0.00127277,-0.00020441,-0.00084096,0.00051955,-6.528e-05,-0.00065788,0.00127099,-0.00019258,-0.00027707,0.00025225,-3.083e-05,-7.901e-05,4.03e-05,-6.255e-05,-0.00021943,0.00015725,-2.067e-05,-0.00010583,0.00011468,-5.251e-05,0.00136102,0.00144697,0.00099066,0.00144406,0.00037597,0.00010853,0.00027075,0.00016465,'D'
-0.00161311,0.0014549,-0.00024333,-0.01460345,0.00284835,-0.00098024,-0.00125104,0.00094101,-0.00017548,-0.01111807,0.00233772,-0.00075201,-0.00017996,0.00019433,-4.29e-05,-0.00449877,0.00050825,-0.00025027,-0.00013229,0.00013596,-3.555e-05,-0.00337425,0.00034411,-0.00018046,0.00218588,0.01491089,0.00157525,0.01138604,0.00026831,0.0045343,0.000193,0.00339655,'D'
-0.00067386,0.00116368,-0.00018041,-0.00178952,0.00249393,0.00023051,-0.00050816,0.00080022,-0.00015027,-0.0014956,0.0021105,0.00015164,0.00029351,-9.101e-05,1.966e-05,0.00400435,-0.00011076,0.00037836,0.00023215,-4.4e-05,7.88e-06,0.00300702,-7.1e-05,0.00028239,0.00135676,0.00307818,0.00095977,0.00259114,0.00030793,0.00402371,0.00023642,0.00302109,'D'
-5.992e-05,0.00058819,-0.00011979,-0.01264802,0.00295117,-0.00057374,-4.659e-05,0.00044425,-0.00011471,-0.00955943,0.00240952,-0.00044403,0.00019805,-0.00018564,1.955e-05,-0.00350274,0.0001475,-0.00025944,0.00014889,-0.00011483,1.147e-05,-0.00260124,9.646e-05,-0.00019215,0.00060325,0.01300042,0.00046118,0.00986841,0.00027215,0.00351543,0.00018838,0.00261011,'D'
7.017e-05,0.00052698,-0.00012916,0.01153923,-0.00041918,0.000667,5.153e-05,0.00042372,-0.00012765,0.00864465,-0.00017541,0.00049211,4.197e-05,-1.974e-05,-3.02e-06,0.00780234,-0.00108721,0.00040024,3.165e-05,-6.62e-06,-4.17e-06,0.00587228,-0.00083385,0.00030198,0.0005471,0.01156609,0.00044552,0.00866043,4.648e-05,0.00788788,3.261e-05,0.00593887,'D'
-0.00022144,0.00044562,-0.0001374,-0.01159652,-0.00059619,-0.00082121,-0.00016406,0.00034361,-0.00012275,-0.00877513,-0.00031195,-0.00063434,-9.407e-05,-2.625e-05,-2.66e-06,-0.00746314,-5.71e-05,-0.00048007,-6.955e-05,-2.584e-05,1.58e-06,-0.00561928,-4.405e-05,-0.00036337,0.00051623,0.01164084,0.00040007,0.00880355,9.77e-05,0.00747879,7.421e-05,0.00563119,'D'
-0.00016155,0.00043256,-0.00012685,-0.00031678,-0.00118424,7.887e-05,-0.00010838,0.00034079,-0.0001124,-0.00027738,-0.00086547,4.648e-05,1.274e-05,-2.78e-06,2.24e-06,0.00239994,-0.00012512,0.00019151,1.185e-05,-6e-07,2.2e-06,0.00180803,-0.00011777,0.00014486,0.00047886,0.00122842,0.00037486,0.00091002,1.323e-05,0.00241082,1.207e-05,0.00181764,'D'
-0.00018451,0.00036897,-0.00010766,-0.01016523,0.00023447,-0.00051349,-0.0001189,0.00028183,-9.282e-05,-0.00766825,0.00015288,-0.00039038,-7.4e-06,-2.052e-05,6.19e-06,-0.00317692,0.00045765,-0.00019108,-3.39e-06,-1.902e-05,6.31e-06,-0.00238415,0.0003285,-0.00014092,0.00042634,0.01018089,0.00031965,0.0076797,2.267e-05,0.0032154,2.033e-05,0.0024108,'D'
-7.406e-05,0.00034452,-5.646e-05,0.00046856,0.00075997,-5.274e-05,-5.63e-05,0.00025837,-5.134e-05,0.00033969,0.00038012,-1.32e-05,3.563e-05,-7.89e-06,1.651e-05,0.00343026,0.00016952,0.00014863,2.019e-05,-7.57e-06,1.338e-05,0.00258321,7.331e-05,0.00012167,0.00035688,0.00089436,0.00026937,0.00050996,4.005e-05,0.00343766,2.538e-05,0.00258711,'D'
-0.0005098,0.00053554,-8.129e-05,0.00050766,0.00084466,-2.508e-05,-0.00041341,0.00031516,-6.32e-05,0.00036149,0.00041035,1.62e-05,-0.00013617,5.97e-05,-7.76e-06,1.222e-05,2.647e-05,8.64e-06,-0.0001116,1.775e-05,-3.7e-06,6.81e-06,9.45e-06,9.19e-06,0.00074385,0.0009858,0.00052367,0.0005471,0.00014888,3.041e-05,0.00011306,1.483e-05,'D'
-0.00077805,0.00050787,-5.713e-05,0.00036511,0.00059772,-1.007e-05,-0.00064944,0.00023016,-3.575e-05,0.00024233,0.0002664,2.356e-05,-8.653e-05,-8.93e-06,7.79e-06,-4.599e-05,-7.966e-05,4.84e-06,-7.614e-05,-2.742e-05,8.85e-06,-3.844e-05,-4.644e-05,2.37e-06,0.00093089,0.00070049,0.00068994,0.0003609,8.734e-05,9.21e-05,8.141e-05,6.033e-05,'D'
-0.00070126,0.00035114,-4.688e-05,0.00030186,0.00011564,3.634e-05,-0.0005889,0.0001316,-2.948e-05,0.0002002,7.085e-05,3.146e-05,2.477e-05,-5.056e-05,3.31e-06,-2.04e-05,-0.00015551,1.497e-05,1.953e-05,-3.179e-05,2.02e-06,-1.359e-05,-6.308e-05,2.55e-06,0.00078566,0.00032529,0.00060415,0.00021469,5.64e-05,0.00015756,3.737e-05,6.458e-05,'D'
-0.00059375,-0.0001126,2.671e-05,0.00037837,-0.00012828,5.775e-05,-0.00054269,-0.00023355,2.924e-05,0.00023056,-3.054e-05,3.409e-05,3.468e-05,-0.00014959,2.374e-05,2.468e-05,-7.869e-05,6.9e-06,1.491e-05,-0.00011779,1.894e-05,9.79e-06,-3.271e-05,8.5e-07,0.00060492,0.00040368,0.00059154,0.00023506,0.00015538,8.275e-05,0.00012023,3.415e-05,'D'
-0.00011706,-0.00028163,-9.54e-06,0.01277579,-0.00432871,8.962e-05,-0.00013527,-0.00023305,-2.642e-05,0.00948755,-0.00315039,5.3e-05,0.00015377,-5.453e-05,-1.169e-05,0.00399917,-0.00135498,1.028e-05,0.00013143,1.6e-07,-1.796e-05,0.00298613,-0.0010064,6.1e-06,0.00030513,0.0134895,0.00027075,0.00999707,0.00016357,0.00422249,0.00013265,0.00315116,'D'
0.00011716,-0.00047319,-1.692e-05,0.0126097,-0.00426605,9.775e-05,5.645e-05,-0.0002731,-4.823e-05,0.00939144,-0.00307888,6.291e-05,7.319e-05,-5.986e-05,-2.31e-06,-5.19e-05,1.958e-05,2.54e-06,5.991e-05,-1.252e-05,-6.82e-06,-3.004e-05,2.235e-05,3.1e-06,0.00048777,0.01331214,0.00028301,0.00988345,9.458e-05,5.553e-05,6.158e-05,3.757e-05,'D'
0.00062847,-0.00062551,-2.383e-05,0.00065454,-0.0007883,8.948e-05,0.00048245,-0.0002302,-7.117e-05,0.00044055,-0.00048765,6.218e-05,5.498e-05,-1.638e-05,-7.4e-07,-0.0012855,0.00037395,-8.9e-07,4.581e-05,4.61e-06,-2.47e-06,-0.00096246,0.00027863,-8e-08,0.00088702,0.00102852,0.00053927,0.00066012,5.737e-05,0.00133879,4.61e-05,0.00100198,'D'
0.00050342,-0.00069622,1.09e-05,0.00041805,-0.00026604,-4.271e-05,0.0003934,-0.00033512,-3.023e-05,0.0002903,-0.00011013,-3.111e-05,-4.034e-05,-2.281e-05,1.12e-05,-7.629e-05,0.00016847,-4.264e-05,-2.872e-05,-3.384e-05,1.321e-05,-4.847e-05,0.00012178,-3.01e-05,0.00085923,0.00049736,0.00051767,0.00031204,4.768e-05,0.00018979,4.631e-05,0.00013448,'D'
0.00035014,-0.00071626,5.485e-05,0.00041107,-0.0003458,-4.16e-05,0.000252,-0.00042434,1.76e-05,0.00028961,-0.0001673,-2.853e-05,-4.79e-05,-6.26e-06,1.374e-05,-2.18e-06,-2.492e-05,3.5e-07,-4.419e-05,-2.788e-05,1.495e-05,-2.2e-07,-1.787e-05,8.1e-07,0.00079914,0.00053878,0.00049384,0.00033567,5.022e-05,2.502e-05,5.434e-05,1.789e-05,'D'
0.00021122,-0.00062916,9.033e-05,0.00128167,-0.00031378,0.00012535,0.00018199,-0.00048756,6.968e-05,0.00098877,-0.00018105,0.00010449,-2.241e-05,1.405e-05,5.72e-06,0.00014042,5.16e-06,2.693e-05,-1.129e-05,-1.02e-05,8.4e-06,0.00011277,-2.22e-06,2.145e-05,0.00066979,0.00132546,0.00052506,0.00101062,2.706e-05,0.00014307,1.738e-05,0.00011481,'D'
0.00029301,-0.00047786,7.821e-05,-0.01131008,0.002773,-0.00069057,0.00024259,-0.00036822,5.697e-05,0.00011565,-0.00052215,5.184e-05,1.74e-05,3.219e-05,-2.58e-06,-0.0026791,0.00065676,-0.0001736,1.289e-05,2.539e-05,-2.7e-06,-0.00018577,-7.257e-05,-1.12e-05,0.00056597,0.01166552,0.00044462,0.00053731,3.669e-05,0.00276388,2.86e-05,0.00019976,'D'
0.00036915,-0.00054933,4.31e-05,-0.00676387,0.00236762,0.00033855,0.00032899,-0.00041698,2.46e-05,-0.00503494,0.00180022,0.00026106,5.076e-05,-4.764e-05,-2.341e-05,0.00303081,-0.00027025,0.00068608,5.76e-05,-3.251e-05,-2.158e-05,-0.00343373,0.00154825,0.00013947,0.00066324,0.00717428,0.00053171,0.00535346,7.344e-05,0.00311922,6.957e-05,0.00376922,'D'
0.00032873,-0.00072838,9.051e-05,0.00126749,-0.0002768,0.00018317,0.00028886,-0.00063768,6.396e-05,0.00096475,-0.00017358,0.00014239,-1.263e-05,-5.596e-05,1.482e-05,0.0025098,-0.00082638,-4.856e-05,-1.254e-05,-6.897e-05,1.23e-05,0.0018749,-0.00061681,-3.708e-05,0.00080424,0.00131023,0.00070297,0.00099053,5.924e-05,0.0026428,7.117e-05,0.00197411,'D'
-0.00020017,-0.0006942,0.00013706,0.01303684,-0.00371295,0.00086587,-0.00023863,-0.0006855,0.00011262,0.00010513,0.00026529,9.21e-06,-6.781e-05,4.38e-06,5.97e-06,0.00150889,-0.00044053,8.753e-05,-6.763e-05,-6.13e-06,6.24e-06,-0.00011021,5.627e-05,-1.707e-05,0.00073537,0.01358289,0.00073453,0.00028551,6.821e-05,0.00157432,6.819e-05,0.00012491,'D'
-0.00029934,-0.00052543,0.00013462,-0.00507037,0.00080962,-0.00094754,-0.00032207,-0.00057844,0.00011379,-0.00053721,-0.00065813,1.542e-05,-3.199e-05,5.444e-05,-7.9e-07,-0.00584104,0.00145889,-0.00058497,-2.692e-05,3.454e-05,3.8e-07,-0.00020721,-0.00029788,2e-06,0.00061952,0.0052213,0.00067176,0.00084968,6.315e-05,0.00604882,4.379e-05,0.00036286,'D'
-0.00041858,-0.0003518,0.00010112,0.00208288,-0.00124062,-0.00095732,-0.00044553,-0.0004158,8.597e-05,0.00337495,-0.00211178,-0.00040502,-3.847e-05,5.601e-05,-1.081e-05,0.0023075,-0.00066137,-3.16e-06,-3.982e-05,5.246e-05,-8.97e-06,0.00126199,-0.00046892,-0.00013562,0.00055606,0.00260653,0.00061545,0.00400175,6.88e-05,0.00240041,6.647e-05,0.0013531,'D'
-0.00035582,-0.00026283,2.243e-05,-0.00572699,0.0020078,-0.00101111,-0.00033927,-0.00032057,1.846e-05,-0.00141361,-0.0002283,-0.00027278,2.024e-05,2.87e-05,-2.538e-05,-0.00251931,0.00104788,-1.735e-05,3.428e-05,3.072e-05,-2.178e-05,-0.0015447,0.00060758,4.266e-05,0.00044294,0.0061524,0.00046713,0.00145767,4.333e-05,0.0027286,5.092e-05,0.00166044,'D'
-0.00052699,-0.00017019,-5.169e-05,0.01151988,-0.00303963,0.00010575,-0.00044394,-0.00021255,-3.727e-05,0.0066035,-0.00201202,-0.00053418,-5.522e-05,2.988e-05,-2.391e-05,0.00556351,-0.00162821,0.00036028,-3.376e-05,3.484e-05,-1.798e-05,0.00258616,-0.00057539,-8.432e-05,0.0005562,0.01191463,0.0004936,0.00692386,6.718e-05,0.00580805,5.174e-05,0.00265074,'D'
-0.00047743,-0.00016286,-7.044e-05,-0.0013387,-0.00133931,0.0002076,-0.00037256,-0.00020089,-4.973e-05,-0.00492986,0.00130426,0.00067982,1.549e-05,2.29e-06,-5.86e-06,-0.00401831,0.00053135,3.183e-05,2.231e-05,3.64e-06,-3.89e-06,-0.00360418,0.00103634,0.00037938,0.00050933,0.00190498,0.00042618,0.00514459,1.672e-05,0.00405341,2.293e-05,0.00376935,'D'
-0.00039459,-0.00018229,-5.799e-05,0.00755892,-0.00442465,0.0006452,-0.00031487,-0.00018806,-4.284e-05,-0.00132414,-0.00085697,0.00023456,2.672e-05,-6.27e-06,4.02e-06,0.0028702,-0.00099527,0.00014116,1.861e-05,4.14e-06,2.22e-06,0.00116313,-0.00069717,-0.00014363,0.00043851,0.00878243,0.00036925,0.00159461,2.774e-05,0.00304114,1.919e-05,0.00136366,'D'
-2.779e-05,-0.00025545,-5.169e-05,0.00820911,-0.00433526,0.00066093,-3.025e-05,-0.0001684,-5.303e-05,-0.00180463,-0.0006316,7.107e-05,0.00011832,-2.36e-05,2.03e-06,0.00020974,2.884e-05,5.07e-06,9.181e-05,6.34e-06,-3.29e-06,-0.000155,7.27e-05,-5.274e-05,0.0002621,0.00930703,0.00017913,0.00191329,0.00012067,0.00021177,9.209e-05,0.00017914,'D'
-0.00016432,-0.00019772,-6.234e-05,0.01068602,-0.00227115,0.00053998,-0.00015396,-9.901e-05,-5.956e-05,0.00408913,-0.00121611,-0.00054999,-4.404e-05,1.862e-05,-3.44e-06,0.000799,0.00066584,-3.901e-05,-3.991e-05,2.238e-05,-2.11e-06,0.00190121,-0.00018855,-0.00020034,0.00026453,0.01093804,0.0001925,0.00430145,4.794e-05,0.0010408,4.58e-05,0.00192102,'D'
-0.00013423,-1.082e-05,-0.00010149,0.00119759,0.00058423,0.00010277,-0.0001387,0.00011766,-9.229e-05,-0.00013568,0.00068895,-0.00010941,9.71e-06,6.029e-05,-1.263e-05,-0.00306078,0.00092109,-0.00014104,4.92e-06,6.989e-05,-1.056e-05,-0.00136284,0.00061454,0.00014212,0.00016862,0.00133645,0.00020396,0.00071066,6.236e-05,0.00319948,7.086e-05,0.00150173,'D'
-0.0001022,0.00012911,-8.346e-05,0.00042606,0.00060795,5.883e-05,-0.00010461,0.00022885,-7.266e-05,0.00015822,0.00063217,8.26e-06,1.001e-05,4.373e-05,5.63e-06,-0.0002411,7.41e-06,-1.373e-05,1.065e-05,3.475e-05,6.13e-06,9.184e-05,-1.775e-05,3.677e-05,0.00018461,0.00074471,0.00026191,0.00065172,4.521e-05,0.00024161,3.686e-05,0.00010051,'D'
8.616e-05,0.00020186,-8.861e-05,0.00019494,0.00033754,5.279e-05,6.667e-05,0.00031654,-8.136e-05,4.777e-05,0.0003751,1.785e-05,6.076e-05,2.347e-05,-1.66e-06,-7.455e-05,-8.723e-05,-1.95e-06,5.525e-05,2.829e-05,-2.81e-06,-3.563e-05,-8.293e-05,3.1e-06,0.00023669,0.00039335,0.00033356,0.00037855,6.516e-05,0.00011477,6.214e-05,9.031e-05,'P'
-0.00017628,0.00039439,-8.739e-05,8.617e-05,0.00017943,5.02e-05,-0.00011722,0.00037588,-7.117e-05,0.00010167,0.00021898,3.86e-05,-8.466e-05,6.21e-05,3.9e-07,-3.509e-05,-5.1e-05,-8.3e-07,-5.932e-05,1.914e-05,3.29e-06,1.739e-05,-5.036e-05,6.69e-06,0.00044074,0.00020529,0.00040012,0.0002445,0.000105,6.191e-05,6.242e-05,5.37e-05,'P'
-0.00037449,0.00112181,-0.00012335,-0.00067471,0.00066994,2.945e-05,-0.00022914,0.00085543,-9.239e-05,-1.917e-05,0.00051637,0.00010808,-6.394e-05,0.00023465,-1.16e-05,-0.00024545,0.00015823,-6.7e-06,-3.611e-05,0.00015469,-6.85e-06,-3.898e-05,9.593e-05,2.241e-05,0.00118908,0.00095127,0.00089039,0.00052791,0.00024349,0.0002921,0.000159,0.00010595,'P'
-0.00193519,0.00452884,-0.00035296,-0.00168555,0.00161896,4.107e-05,-0.00140936,0.00336356,-0.00025861,0.00050547,0.00131236,0.00035017,-0.00050345,0.00109904,-7.407e-05,-0.00032608,0.00030613,3.75e-06,-0.00038072,0.00080908,-5.362e-05,0.00016924,0.00025677,7.809e-05,0.0049376,0.00233747,0.00365605,0.00144928,0.00121113,0.00044728,0.00089578,0.00031729,'P'
-0.00169463,0.00768916,-0.00041126,-0.01492629,0.01068357,0.00028285,-0.00113444,0.00575087,-0.00030985,-0.00704435,0.00974923,0.0014956,7.518e-05,0.0009876,-1.822e-05,-0.00413773,0.00283269,7.556e-05,8.591e-05,0.00074603,-1.601e-05,-0.00235932,0.00263652,0.00035795,0.00788442,0.01835791,0.00586988,0.01212052,0.00099063,0.00501505,0.00075113,0.00355609,'P'
0.00010488,0.01050304,0.00064994,-0.01751804,0.01189744,0.00105658,-0.00267481,0.00274696,-0.00078429,-0.00878594,0.00300163,0.00067676,0.00023071,0.00036075,0.00013605,-0.00033228,0.00015562,9.92e-05,-0.00019748,-0.00038512,-6.083e-05,-0.00022328,-0.00086508,-0.00010498,0.01052365,0.02120253,0.00391351,0.00930917,0.00044931,0.00038009,0.00043705,0.00089957,'P'
0.00076009,0.00604686,0.00135662,-0.01517474,0.00956146,0.00173831,-0.00181673,0.00056511,-0.0005695,-0.0089127,0.00141171,0.00076241,0.00014244,-0.00096873,0.00015362,0.00050941,-0.00050782,0.0001482,0.00018654,-0.00047432,4.669e-05,-2.756e-05,-0.00034563,1.862e-05,0.00624361,0.01801988,0.00198599,0.00905596,0.00099113,0.0007344,0.00051181,0.00034723,'S'
-0.00010569,-0.00131067,0.0020135,-0.00746129,-0.00198074,0.00222551,-0.0100219,-0.00364174,0.00211524,-0.00245419,-0.00632422,0.00120715,-0.00018421,-0.00156543,0.00013976,0.00164116,-0.00245579,0.00010366,-0.00174578,-0.00089507,0.00057122,0.00137415,-0.00164594,9.463e-05,0.00240483,0.00803412,0.01087083,0.00689029,0.00158242,0.00295551,0.00204333,0.00214625,'S'
-0.0016961,-0.01695709,0.00189989,-0.00410064,-0.01791548,0.00145965,-0.00929508,-0.00869981,0.00315963,-0.00067592,-0.0074427,0.0021116,-0.00051304,-0.00504723,-3.665e-05,0.00108408,-0.00514024,-0.00024705,0.00023446,-0.00163163,0.0003369,0.00057364,-0.0003608,0.00029176,0.01714728,0.01843665,0.01311749,0.00776592,0.00507337,0.00525912,0.00168247,0.00073781,'S'
0.01214523,-0.01716658,0.00289212,-0.00606623,-0.02544973,-0.00034421,0.00362566,-0.01070662,0.00259896,-0.00227266,-0.01557231,0.00153645,0.00432542,-6.547e-05,0.00031007,-0.00061425,-0.00235445,-0.00056371,0.00403773,-0.00062713,-0.00017521,-0.00049898,-0.0025405,-0.00017974,0.02122646,0.02616498,0.01159878,0.0158121,0.00433701,0.0024977,0.0040899,0.00259527,'S'
